,Unnamed: 0,runway_id,airport_code,length_ft,width_ft,surface_type
2432,19874,240084,KA39,4751,50,ASP
2433,19875,243680,KA50,3440,60,GVL
2434,19876,243682,KA50,4500,40,GVL
2435,19877,243681,KA50,4500,42,ASP
2436,19880,241070,KAAF,5070,150,CON
2437,19881,241071,KAAF,5350,150,CON
2438,19882,241072,KAAF,5265,150,CON
2439,19887,240632,KABE,7600,150,ASP
2440,19888,240633,KABE,5797,150,ASP
2441,19889,243999,KABI,3678,100,ASP
2442,19890,244001,KABI,7198,150,ASP
2443,19891,244000,KABI,7202,150,ASP
2444,19892,253207,KABQ,10000,150,CONC-G
2445,19893,253208,KABQ,13793,150,CONC-G
2446,19894,253209,KABQ,6000,150,CONC-G
2447,19895,253210,KABQ,10000,150,ASPH-CONC-F
2448,19896,241085,KABR,6901,100,CON
2449,19897,241086,KABR,5500,100,ASP
2450,19898,244793,KABY,6601,150,ASP
2451,19899,244794,KABY,5200,150,ASP
2452,19901,245803,KACJ,6021,100,ASP
2453,19902,245804,KACJ,3787,75,ASP
2454,19903,241297,KACK,6303,150,ASP
2455,19904,241298,KACK,2696,50,ASP
2456,19905,241299,KACK,4000,100,ASP
2457,19908,243726,KACT,6596,150,ASP
2458,19909,243727,KACT,5896,150,ASP
2459,19910,243548,KACV,4499,150,ASP
2460,19911,243549,KACV,6000,150,ASP
2461,19912,241402,KACY,6144,150,PEM
2462,19913,241403,KACY,10000,150,ASP
2463,19914,240829,KACZ,3998,75,ASP
2464,19918,245657,KADH,3103,50,ASP
2465,19919,245658,KADH,6203,100,ASP
2466,19920,243129,KADM,6761,150,CON
2467,19921,243130,KADM,7225,150,CON
2468,19922,243131,KADM,9001,150,CON
2469,19923,243132,KADM,5350,100,ASP
2470,19924,242113,KADS,7202,100,ASP
2471,19929,241838,KADW,9300,200,CON
2472,19930,241837,KADW,9755,150,PEM
2473,19932,243094,KAEG,7400,100,ASP
2474,19933,243095,KAEG,5999,100,ASP
2475,19937,245685,KAEX,9352,150,CON
2476,19938,245686,KAEX,7001,150,ASP
2477,19949,242705,KAFW,11000,150,CONC-GRVD
2478,19950,242704,KAFW,11010,150,CONC-GRVD
2479,19951,243850,KAGC,6501,150,CON
2480,19952,243851,KAGC,3825,100,CON
2481,19953,243849,KAGC,47,45,CONC-G
2482,19957,243252,KAGS,6001,75,ASP
2483,19958,243253,KAGS,8001,150,ASP
2484,19964,239700,KAHN,4000,100,ASP
2485,19965,239701,KAHN,5522,100,ASP
2486,19966,245476,KAHQ,4101,75,CON
2487,19967,245477,KAHQ,3290,150,GRS
2488,19968,245357,KAIA,6200,75,ASP
2489,19969,245358,KAIA,9202,150,ASP
2490,19970,245359,KAIA,6311,75,ASP
2491,19973,244800,KAID,5400,100,ASP
2492,19974,244801,KAID,3400,75,ASP
2493,19977,253199,KAIK,3800,75,ASPH-G
2494,19978,253200,KAIK,5500,100,ASPH-G
2495,19985,241747,KAIZ,6497,100,ASP
2496,19989,244438,KAJR,5500,100,ASP
2497,19992,239657,KAKO,7000,100,ASP
2498,19994,242287,KAKR,2336,100,ASP
2499,19995,242288,KAKR,6337,150,ASP
2500,19996,245818,KALB,8500,150,ASP
2501,19997,245819,KALB,7200,150,ASP
2502,19998,242105,KALI,4171,130,ASP
2503,19999,242106,KALI,5997,100,ASP
2504,20000,242107,KALI,4490,100,ASP
2505,20001,241074,KALM,7006,150,ASP
2506,20002,241075,KALM,3512,200,GRE
2507,20003,244082,KALN,8101,150,ASP
2508,20004,244083,KALN,6500,100,ASP
2509,20005,242683,KALO,5403,129,ASP
2510,20006,242684,KALO,8400,150,ASP
2511,20007,242685,KALO,6002,150,ASP
2512,20008,240913,KALS,8519,100,ASP
2513,20009,240914,KALS,3200,100,GRE
2514,20010,241115,KALW,6526,150,ASP
2515,20011,241116,KALW,4486,150,PEM
2516,20012,241117,KALW,5948,150,PEM
2517,20013,243401,KALX,5425,96,ASP
2518,20014,245499,KAMA,13502,300,CON
2519,20015,245500,KAMA,7901,150,CON
2520,20017,245204,KAMN,5000,75,ASP
2521,20018,245205,KAMN,3200,75,ASP
2522,20022,240925,KANB,7000,150,ASP
2523,20023,240589,KAND,6002,150,ASP
2524,20024,240590,KAND,4995,150,ASP
2525,20025,243234,KANE,4001,75,ASP
2526,20026,243235,KANE,4855,100,ASP
2527,20029,240138,KANP,2500,48,ASP
2528,20030,241556,KANQ,4540,75,ASP
2529,20036,244324,KAOH,5149,150,ASP
2530,20037,244325,KAOH,3994,150,COM
2531,20038,243676,KAOO,5466,100,ASP
2532,20039,243677,KAOO,3668,75,ASP
2533,20041,241571,KAPA,4800,75,ASP
2534,20042,241573,KAPA,10001,100,ASP
2535,20043,241572,KAPA,7001,75,ASP
2536,20044,240161,KAPC,5007,150,CON
2537,20045,240163,KAPC,2510,75,ASP
2538,20046,240162,KAPC,5931,150,ASP
2539,20047,244830,KAPF,5290,150,ASP
2540,20048,244831,KAPF,5000,100,ASP
2541,20049,247964,KAPF,1850,100,TURF
2542,20050,244690,KAPG,7997,200,ASP
2543,20051,244691,KAPG,4849,149,ASP
2544,20052,244692,KAPG,5004,149,ASP
2545,20054,243156,KAPN,9001,150,CON
2546,20055,243157,KAPN,5031,100,CON
2547,20056,241337,KAPT,3500,75,ASP
2548,20067,240775,KARA,8002,200,CON
2549,20068,250076,KARA,5000,150,WATER
2550,20069,241497,KARB,3505,75,CON
2551,20070,241498,KARB,2750,110,GRS
2552,20078,245478,KART,5000,150,ASP
2553,20079,245479,KART,5000,150,ASP
2554,20080,243247,KARV,3602,75,ASP
2555,20081,243248,KARV,5150,100,ASP
2556,20082,242410,KARW,3434,75,ASP
2557,20084,242512,KASE,8006,100,ASP
2558,20086,244293,KASH,5501,100,ASP
2559,20090,244022,KASN,6001,100,ASP
2560,20091,245506,KAST,5796,100,ASP
2561,20092,245507,KAST,4996,100,ASP
2562,20093,240759,KASW,6000,100,ASP
2563,20094,240760,KASW,4020,75,ASP
2564,20101,243551,KATL,9000,150,CON
2565,20102,243550,KATL,10000,150,CON
2566,20103,243553,KATL,11890,150,CON
2567,20104,243552,KATL,9001,150,CON
2568,20105,243554,KATL,9000,150,CON
2569,20108,242981,KATW,8002,150,CON
2570,20109,242982,KATW,6501,150,CON
2571,20110,243755,KATY,6900,150,ASP
2572,20111,243756,KATY,6895,150,ASP
2573,20112,243731,KAUG,2703,75,ASP
2574,20113,243732,KAUG,5001,150,ASP
2575,20117,245566,KAUO,4000,75,ASP
2576,20118,245567,KAUO,5264,100,ASP
2577,20119,243456,KAUS,9000,150,CON
2578,20120,243455,KAUS,12248,150,CON
2579,20121,244715,KAUW,3085,100,ASP
2580,20122,244716,KAUW,4950,100,ASP
2581,20123,256898,KAUW,8000,300,WATER
2582,20127,242865,KAVL,8001,150,ASP
2583,20128,243801,KAVO,5364,100,ASP
2584,20129,243802,KAVO,3825,75,ASP
2585,20130,243435,KAVP,7501,150,ASP
2586,20131,243436,KAVP,4300,150,ASP
2587,20132,242328,KAVQ,3893,75,ASP
2588,20133,242329,KAVQ,6901,100,ASP
2589,20134,241625,KAVX,3000,60,ASP
2590,20138,244760,KAWO,3500,75,ASP
2591,20139,244761,KAWO,5333,100,ASP
2592,20143,243741,KAXN,4099,75,ASP
2593,20144,243742,KAXN,5100,100,ASP
2594,20150,245824,KAYS,5035,100,ASP
2595,20151,245825,KAYS,3528,100,ASP
2596,20152,245826,KAYS,6000,150,ASP
2597,20157,246000,KAZO,3436,100,ASP
2598,20158,246001,KAZO,2800,60,ASP
2599,20159,246002,KAZO,6500,150,ASP
2600,20164,242947,KBAB,12000,300,CON
2601,20165,245546,KBAD,11756,300,PEM
2602,20166,244252,KBAF,9000,150,ASP
2603,20167,244253,KBAF,5000,100,ASP
2604,20168,243669,KBAK,6400,150,ASP
2605,20169,243670,KBAK,5000,100,ASP
2606,20177,245680,KBBD,3520,110,GRS
2607,20178,245681,KBBD,4604,75,ASP
2608,20179,270822,KBBG,7140,150,CONC-G
2609,20184,239832,KBCE,7395,75,ASP
2610,20186,245398,KBCT,6276,150,ASP
2611,20187,243294,KBDE,5499,100,ASP
2612,20188,247890,KBDE,6000,1200,WATER
2613,20194,245310,KBDL,5145,100,ASP
2614,20195,245311,KBDL,9510,200,ASP
2615,20196,245312,KBDL,6847,150,ASP
2616,20197,251721,KBDN,5200,75,ASPH-E
2617,20199,242195,KBDR,4677,150,ASP
2618,20200,242196,KBDR,4761,150,ASP
2619,20201,242197,KBDR,3200,150,ASP
2620,20202,248658,KBDU,4100,75,ASPH-G
2621,20203,248659,KBDU,4100,20,ASPH-TURF-F
2622,20207,241809,KBEC,8000,100,CON
2623,20208,239711,KBED,5106,150,ASP
2624,20209,239712,KBED,7001,150,ASP
2625,20214,243909,KBFD,4500,100,ASP
2626,20215,243910,KBFD,6309,150,ASP
2627,20218,245472,KBFF,8001,150,ASP
2628,20219,245473,KBFF,8279,150,ASP
2629,20220,244141,KBFI,3709,100,ASP
2630,20221,244140,KBFI,10007,200,ASP
2631,20223,241920,KBFL,10857,150,ASP
2632,20224,241919,KBFL,3700,75,ASP
2633,20225,240391,KBFM,9618,150,PEM
2634,20226,240392,KBFM,7800,150,PEM
2635,20229,240511,KBGD,3898,50,ASP
2636,20230,240512,KBGD,6300,100,ASP
2637,20231,241292,KBGE,5000,150,ASP
2638,20232,241291,KBGE,4500,150,ASP
2639,20233,241293,KBGE,5502,150,ASP
2640,20234,241294,KBGE,5100,150,ASP
2641,20235,241295,KBGE,5003,100,ASP
2642,20237,245615,KBGM,5002,150,ASP
2643,20238,245616,KBGM,7100,150,ASP
2644,20239,240571,KBGR,11440,200,ASP
2645,20240,245444,KBHB,5200,100,ASP
2646,20241,245445,KBHB,3599,150,GRS
2647,20242,245446,KBHB,3364,75,ASP
2648,20245,245127,KBHM,10000,150,ASP
2649,20246,245128,KBHM,7100,150,ASP
2650,20247,257824,KBID,2502,100,ASPH-E
2651,20250,242341,KBIF,13554,150,PEM
2652,20251,241079,KBIH,5566,100,ASP
2653,20252,241080,KBIH,7498,100,ASP
2654,20253,241081,KBIH,5600,100,ASP
2655,20255,240074,KBIL,5501,75,ASP
2656,20256,240076,KBIL,10518,150,ASP
2657,20257,240075,KBIL,3801,75,ASP
2658,20258,240514,KBIS,6600,100,ASP
2659,20259,240515,KBIS,8794,150,ASP
2660,20260,239993,KBIV,6264,100,ASP
2661,20261,241583,KBIX,7630,150,PEM
2662,20262,241034,KBJC,3601,75,ASP
2663,20263,241036,KBJC,9000,100,ASP
2664,20264,241035,KBJC,7004,75,ASP
2665,20265,240651,KBJI,5699,150,ASP
2666,20266,240652,KBJI,6598,150,ASP
2667,20268,244972,KBKD,2399,50,ASP
2668,20269,244973,KBKD,2400,50,ASP
2669,20270,244974,KBKD,4998,100,ASP
2670,20271,240982,KBKE,3999,140,ASP
2671,20272,240983,KBKE,5095,100,ASP
2672,20273,240984,KBKE,4359,75,ASP
2673,20274,242055,KBKF,11000,150,PEM
2674,20275,245428,KBKL,6198,150,ASP
2675,20276,245427,KBKL,5197,100,ASP
2676,20284,243010,KBKW,6750,150,ASP
2677,20285,243011,KBKW,5000,100,ASP
2678,20288,241018,KBLF,4742,100,ASP
2679,20289,239674,KBLH,6543,150,ASP
2680,20290,239675,KBLH,5800,100,ASP
2681,20291,244751,KBLI,6701,150,ASP
2682,20295,244883,KBLV,10000,150,CON
2683,20296,244882,KBLV,8001,150,PEM
2684,20297,245394,KBMC,8900,100,ASP
2685,20298,245558,KBMG,3798,100,ASP
2686,20299,245559,KBMG,6500,150,ASP
2687,20300,243260,KBMI,8000,150,CON
2688,20301,243261,KBMI,3723,100,ASP
2689,20302,243262,KBMI,6525,150,PEM
2690,20304,242500,KBMQ,5000,75,ASP
2691,20305,242259,KBMT,4000,75,ASP
2692,20306,242260,KBMT,2300,100,GRS
2693,20307,243616,KBNA,8001,150,CON
2694,20308,243618,KBNA,7703,150,CON
2695,20309,243617,KBNA,8000,150,CON
2696,20310,243619,KBNA,11030,150,ASP
2697,20311,241200,KBNG,5200,150,ASP
2698,20314,241561,KBNO,4600,60,CON
2699,20315,241562,KBNO,5100,75,ASP
2700,20318,241006,KBOI,5000,75,ASP
2701,20319,241008,KBOI,10000,150,ASP
2702,20320,241007,KBOI,9763,150,ASP
2703,20322,240222,KBOS,7861,150,ASP
2704,20323,240221,KBOS,10005,150,ASP
2705,20324,240223,KBOS,7000,150,ASP
2706,20325,250377,KBOS,5000,100,ASPH-G
2707,20326,240225,KBOS,2557,100,ASP
2708,20327,240224,KBOS,10083,150,ASP
2709,20328,244103,KBOW,5000,100,ASP
2710,20329,244105,KBOW,5001,150,ASP
2711,20330,244104,KBOW,4400,150,ASP
2712,20331,244106,KBOW,5000,150,ASP
2713,20334,241149,KBPI,3300,140,GRS
2714,20335,241150,KBPI,6803,75,ASP
2715,20336,244259,KBPK,5001,75,ASP
2716,20337,242538,KBPT,6750,150,CON
2717,20338,242539,KBPT,5070,150,PEM
2718,20339,241769,KBQK,8001,150,PEM
2719,20342,243943,KBRD,2800,75,ASP
2720,20343,243944,KBRD,6500,150,ASP
2721,20344,243945,KBRD,4080,75,ASP
2722,20345,253640,KBRD,6500,150,CONC-E
2723,20346,245587,KBRL,5350,100,CON
2724,20347,245588,KBRL,6702,150,PEM
2725,20348,244284,KBRO,7400,150,ASP
2726,20349,244285,KBRO,3000,75,ASP
2727,20350,244286,KBRO,6000,150,ASP
2728,20357,242527,KBTL,10003,150,ASP
2729,20358,242528,KBTL,4018,150,ASP
2730,20359,242529,KBTL,4835,100,ASP
2731,20360,244645,KBTM,5545,75,ASP
2732,20361,244646,KBTM,5100,75,ASP
2733,20362,244647,KBTM,9001,150,ASP
2734,20366,245596,KBTR,6900,150,CON
2735,20367,245595,KBTR,3799,75,ASP
2736,20368,245597,KBTR,7004,150,ASP
2737,20369,243900,KBTV,3611,75,ASP
2738,20370,243901,KBTV,8320,150,ASP
2739,20373,245233,KBUF,8102,150,ASP
2740,20374,245234,KBUF,7161,150,ASP
2741,20376,243001,KBUR,5801,150,ASP
2742,20377,243002,KBUR,6886,150,ASP
2743,20378,241677,KBUU,2477,130,GRS
2744,20379,241678,KBUU,4300,75,ASP
2745,20380,242519,KBUY,5000,100,ASP
2746,20381,245705,KBVI,4501,100,ASP
2747,20384,245211,KBVS,3000,60,ASP
2748,20385,245212,KBVS,5477,100,ASP
2749,20388,241398,KBVY,5001,150,ASP
2750,20389,241399,KBVY,4634,100,ASP
2751,20393,244214,KBWG,6500,150,ASP
2752,20394,244215,KBWG,3955,150,ASP
2753,20395,245650,KBWI,6000,150,ASP
2754,20396,245651,KBWI,10502,200,ASP
2755,20397,245653,KBWI,5000,100,ASP
2756,20398,245652,KBWI,9501,150,ASP
2757,20403,240968,KBXK,3310,300,ASP
2758,20404,240969,KBXK,3400,270,ASP
2759,20405,240970,KBXK,5500,75,ASP
2760,20410,241394,KBYH,11602,150,PEM
2761,20411,242145,KBYI,4094,80,ASP
2762,20412,242146,KBYI,4067,75,ASP
2763,20413,239775,KBYS,9500,175,GRE
2764,20414,239776,KBYS,5800,175,GRE
2765,20415,243719,KBYY,5107,75,ASP
2766,20416,245494,KBZN,2650,75,ASP
2767,20417,245495,KBZN,3197,80,GRS
2768,20418,245496,KBZN,9003,150,ASP
2769,20420,244524,KC03,3675,50,ASP
2770,20468,241977,KCAE,8001,150,PEM
2771,20469,241978,KCAE,8601,150,ASP
2772,20471,244004,KCAK,7601,150,ASP
2773,20472,244005,KCAK,7597,150,ASP
2774,20473,244006,KCAK,5599,150,ASP
2775,20476,240840,KCAR,4003,100,ASP
2776,20477,240841,KCAR,3017,75,ASP
2777,20480,240764,KCBE,5048,150,ASP
2778,20481,240765,KCBE,2442,150,ASP
2779,20482,243665,KCBF,4100,75,CON
2780,20483,243666,KCBF,4000,100,CON
2781,20488,245878,KCBM,12000,300,PEM
2782,20489,245880,KCBM,8000,150,PEM
2783,20490,245879,KCBM,6300,175,CON
2784,20493,244076,KCCB,3864,75,ASP
2785,20494,244562,KCCO,5500,100,ASP
2786,20495,244515,KCCR,5001,150,PEM
2787,20496,244514,KCCR,2770,75,ASP
2788,20497,244517,KCCR,4602,150,PEM
2789,20498,244516,KCCR,2799,75,ASP
2790,20499,244627,KCCY,2536,160,GRS
2791,20500,244628,KCCY,4001,75,CON
2792,20501,244629,KCCY,1780,170,GRS
2793,20503,245261,KCDC,8653,150,ASP
2794,20504,245262,KCDC,4822,60,ASP
2795,20508,239650,KCDN,5000,100,ASP
2796,20509,239651,KCDN,2998,100,ASP
2797,20510,242165,KCDR,6001,100,CON
2798,20511,242166,KCDR,4401,75,CON
2799,20512,241574,KCDS,4425,60,ASP
2800,20513,241575,KCDS,4196,150,ASP
2801,20514,241576,KCDS,5949,75,ASP
2802,20515,244339,KCDW,4553,80,ASP
2803,20516,256865,KCDW,3721,75,ASPH-G
2804,20518,242279,KCEC,5002,150,ASP
2805,20519,242280,KCEC,5002,150,ASP
2806,20520,245354,KCEF,11597,301,ASP
2807,20521,245355,KCEF,7082,150,ASP
2808,20524,239743,KCEU,4399,100,ASP
2809,20527,241899,KCEW,8005,150,ASP
2810,20529,241999,KCEZ,7205,100,ASP
2811,20530,242801,KCFD,4000,75,ASPH-G
2812,20531,242802,KCFD,1330,40,GRS
2813,20537,240289,KCFV,4000,75,ASP
2814,20538,240290,KCFV,5872,100,ASP
